Temp,Humd,Label
27.0,17.0,1.0
27.0,17.0,1.0
27.0,17.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
27.0,17.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.028.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.028.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
29.0,16.0,1.0
29.0,16.0,1.0
29.0,16.0,1.0
29.0,16.0,1.0
29.0,16.0,1.0
29.0,16.0,1.0
29.0,16.0,1.0
29.0,16.0,1.0
29.0,16.0,1.0
29.0,16.0,1.0
29.0,16.0,1.0
29.0,16.0,1.0
29.0,16.0,1.0
29.0,16.0,1.0
29.0,16.0,1.0
30.0,15.0,1.0
30.0,15.0,1.0
30.0,15.0,1.0
30.0,15.0,1.0
30.0,15.0,1.0
30.0,15.0,1.0
30.0,15.0,1.0
30.0,15.0,1.0
30.0,15.0,1.0
30.0,15.0,1.0
30.0,15.0,1.0
30.0,15.0,1.0
30.0,15.0,1.0
30.0,15.0,1.0
30.0,15.0,1.0
30.0,15.0,1.0
30.0,15.0,1.0
30.0,15.0,1.0
30.0,15.0,1.0
30.0,15.0,1.0
30.0,15.0,1.0
30.0,15.0,1.0
30.0,15.0,1.0
30.0,15.0,1.0
30.0,15.0,1.0
30.0,15.0,1.0
30.0,15.0,1.0
30.0,15.0,1.0
30.0,15.0,1.0
29.0,16.0,1.0
29.0,16.0,1.0
29.0,16.0,1.0
29.0,16.0,1.0
29.0,16.0,1.0
29.0,16.0,1.0
29.0,16.0,1.0
29.0,16.0,1.0
29.0,16.0,1.0
29.0,16.0,1.0
29.0,16.0,1.0
29.0,16.0,1.0
29.0,16.0,1.0
29.0,16.0,1.0
29.0,16.0,1.0
29.0,16.0,1.0
29.0,16.0,1.0
29.0,16.0,1.0
29.0,16.0,1.0
29.0,16.0,1.0
29.0,16.0,1.0
29.0,16.0,1.0
29.0,16.0,1.0
29.0,16.0,1.0
29.0,16.0,1.0
29.0,16.0,1.0
29.0,16.0,1.0
29.0,16.0,1.0
29.0,16.0,1.0
29.0,16.0,1.0
29.0,16.0,1.0
29.0,16.0,1.0
29.0,16.0,1.0
29.0,16.0,1.0
29.0,16.0,1.0
29.0,16.0,1.0
29.0,16.0,1.0
29.0,16.0,1.0
29.0,16.0,1.0
29.0,16.0,1.0
29.0,16.0,1.0
29.0,16.0,1.0
29.0,16.0,1.0
29.0,16.0,1.0
29.0,16.0,1.0
29.0,16.0,1.0
29.0,16.0,1.0
29.0,16.0,1.0
29.0,16.0,1.0
29.0,16.0,1.0
29.0,16.0,1.0
29.0,16.0,1.0
29.0,16.0,1.0
29.0,16.0,1.0
29.0,16.0,1.0
29.0,16.0,1.0
29.0,16.0,1.0
29.0,16.0,1.0
29.0,16.0,1.0
29.0,16.0,1.0
29.0,16.0,1.0
29.0,16.0,1.0
29.0,16.0,1.0
29.0,16.0,1.0
29.0,16.0,1.0
29.0,16.0,1.0
29.0,16.0,1.0
29.0,16.0,1.0
29.0,16.0,1.0
29.0,16.0,1.0
29.0,16.0,1.0
29.0,16.0,1.0
29.0,16.0,1.0
29.0,16.0,1.0
29.0,16.0,1.0
29.0,16.0,1.0
29.0,16.0,1.0
29.0,16.0,1.0
29.0,16.0,1.0
29.0,16.0,1.0
29.0,16.0,1.0
29.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
28.0,16.0,1.0
19.86,16.19,0.0
14.94,17.25,0.0
10.55,18.32,0.0
5.49,19.42,0.0
0.38,20.27,0.0
-4.36,21.11,0.0
-9.49,22.08,0.0
-15.45,23.19,0.0
-20.36,24.0,0.0
-25.65,25.12,0.0
-31.39,26.17,0.0
-37.01,27.15,0.0
-42.81,28.07,0.0
-47.48,28.95,0.0
-52.64,29.86,0.0
-57.47,30.88,0.0
-62.75,31.7,0.0
-67.42,32.76,0.0
-72.91,33.64,0.0
-77.4,34.51,0.0
-82.38,35.66,0.0
-86.42,36.47,0.0
-91.2,37.53,0.0
-96.37,38.46,0.0
-100.84,39.52,0.0
-106.11,40.67,0.0
-110.28,41.82,0.0
-115.7,42.98,0.0
-121.44,44.12,0.0
-127.06,45.31,0.0
-132.52,46.37,0.0
-137.05,47.31,0.0
-142.5,48.13,0.0
-146.82,49.06,0.0
-151.38,49.91,0.0
-156.02,50.9,0.0
-161.19,52.09,0.0
-165.49,53.2,0.0
-171.16,54.16,0.0
-175.16,55.21,0.0
-179.93,56.3,0.0
-185.57,57.31,0.0
-190.72,58.17,0.0
-194.74,59.13,0.0
-198.88,60.06,0.0
-203.82,61.0,0.0
-209.38,61.96,0.0
-215.26,62.79,0.0
-219.94,63.91,0.0
-224.5,64.75,0.0
